# Time  Perpendicularity_Metric
0.6534 0.212275
0.653423 0.212275
0.653445 0.212275
0.653468 0.212275
0.65349 0.212275
0.653513 0.212275
0.653535 0.212275
0.653558 0.212275
0.65358 0.212275
0.653603 0.212275
0.653625 0.212275
0.653648 0.212275
0.65367 0.212275
0.653693 0.212275
0.653715 0.212275
0.653738 0.212275
0.65376 0.212275
0.653783 0.212275
0.653805 0.212275
0.653828 0.212275
0.65385 0.212275
0.653873 0.212275
0.653895 0.212275
0.653918 0.212275
0.65394 0.212275
0.653963 0.212275
0.653985 0.212275
0.654008 0.212275
0.65403 0.212275
0.654053 0.212275
0.654075 0.212275
0.654098 0.212275
0.65412 0.212275
0.654143 0.212275
0.654165 0.212275
0.654188 0.212275
0.65421 0.212275
0.654233 0.212275
0.654255 0.212275
0.654278 0.212275
0.6543 0.212275
0.654323 0.212275
0.654345 0.212275
0.654368 0.212275
0.65439 0.212275
0.654413 0.212275
0.654435 0.212275
0.654458 0.212275
0.65448 0.212275
0.654503 0.212275
0.654525 0.212275
0.654548 0.212275
0.65457 0.212275
0.654593 0.212275
0.654615 0.212275
0.654638 0.212275
0.65466 0.212275
0.654683 0.212275
0.654705 0.212275
0.654728 0.212275
0.65475 0.212275
0.654773 0.212275
0.654795 0.212275
0.654818 0.212275
0.65484 0.212275
0.654863 0.212275
0.654885 0.212275
0.654908 0.212275
0.65493 0.212275
0.654953 0.212275
0.654975 0.212275
0.654998 0.212275
0.65502 0.212275
0.655043 0.212275
0.655065 0.212275
0.655088 0.212275
0.65511 0.212275
0.655133 0.212275
0.655155 0.212275
0.655178 0.212275
0.6552 0.212275
0.655223 0.212275
0.655245 0.212275
0.655268 0.212275
0.65529 0.212275
0.655313 0.212275
0.655335 0.212275
0.655358 0.212275
0.65538 0.212275
0.655403 0.212275
0.655425 0.212275
0.655448 0.212275
0.65547 0.212275
0.655493 0.212275
0.655515 0.212275
0.655538 0.212275
0.65556 0.212275
0.655583 0.212275
0.655605 0.212275
0.655628 0.212275
0.65565 0.212275
0.655673 0.212275
0.655695 0.212275
0.655718 0.212275
0.65574 0.212275
0.655763 0.212275
0.655785 0.212275
0.655808 0.212275
0.65583 0.212275
0.655853 0.212275
0.655875 0.212275
0.655898 0.212275
0.65592 0.212275
0.655943 0.212275
0.655965 0.212275
0.655988 0.212275
0.65601 0.212275
0.656033 0.212275
0.656055 0.212275
0.656078 0.212275
0.6561 0.212275
0.656123 0.212275
0.656145 0.212275
0.656168 0.212275
0.65619 0.212275
0.656213 0.212275
0.656235 0.212275
0.656258 0.212275
0.65628 0.212275
0.656303 0.212275
0.656325 0.212275
0.656348 0.212275
0.65637 0.212275
0.656393 0.212275
0.656415 0.212275
0.656438 0.212275
0.65646 0.212275
0.656483 0.212275
0.656505 0.212275
0.656528 0.212275
0.65655 0.212275
0.656573 0.212275
0.656595 0.212275
0.656618 0.212275
0.65664 0.212275
0.656663 0.212275
0.656685 0.212275
0.656708 0.212275
0.65673 0.212275
0.656753 0.212275
0.656775 0.212275
0.656798 0.212275
0.65682 0.212275
0.656843 0.212275
0.656865 0.212275
0.656888 0.212275
0.65691 0.212275
0.656933 0.212275
0.656955 0.212275
0.656978 0.212275
0.657 0.212275
0.657023 0.212275
0.657045 0.212275
0.657068 0.212275
0.65709 0.212275
0.657113 0.212275
0.657135 0.212275
0.657158 0.212275
0.65718 0.212275
0.657203 0.212275
0.657225 0.212275
0.657248 0.212275
0.65727 0.212275
0.657293 0.212275
0.657315 0.212275
0.657338 0.212275
0.65736 0.212275
0.657383 0.212275
0.657405 0.212275
0.657428 0.212275
0.65745 0.212275
0.657473 0.212275
0.657495 0.212275
0.657518 0.212275
0.65754 0.212275
0.657563 0.212275
0.657585 0.212275
0.657608 0.212275
0.65763 0.212275
0.657653 0.212275
0.657675 0.212275
0.657698 0.212275
0.65772 0.212275
0.657743 0.212275
0.657765 0.212275
0.657788 0.212275
0.65781 0.212275
0.657833 0.212275
0.657855 0.212275
0.657878 0.212275
0.6579 0.212275
0.657923 0.212275
0.657945 0.212275
0.657968 0.212275
0.65799 0.212275
0.658013 0.212275
0.658035 0.212275
0.658058 0.212275
0.65808 0.212275
0.658103 0.212275
0.658125 0.212275
0.658148 0.212275
0.65817 0.212275
0.658193 0.212275
0.658215 0.212275
0.658238 0.212275
0.65826 0.212275
0.658283 0.212275
0.658305 0.212275
0.658328 0.212275
0.65835 0.212275
0.658373 0.212275
0.658395 0.212275
0.658418 0.212275
0.65844 0.212275
0.658463 0.212275
0.658485 0.212275
0.658508 0.212275
0.65853 0.212275
0.658553 0.212275
0.658575 0.212275
0.658598 0.212275
0.65862 0.212275
0.658643 0.212275
0.658665 0.212275
0.658688 0.212275
0.65871 0.212275
0.658733 0.212275
0.658755 0.212275
0.658778 0.212275
0.6588 0.212275
0.658823 0.212275
0.658845 0.212275
0.658868 0.212275
0.65889 0.212275
0.658913 0.212275
0.658935 0.212275
0.658958 0.212275
0.65898 0.212275
0.659003 0.212275
0.659025 0.212275
0.659048 0.212275
0.65907 0.212275
0.659093 0.212275
0.659115 0.212275
0.659138 0.212275
0.65916 0.212275
0.659183 0.212275
0.659205 0.212275
0.659228 0.212275
0.65925 0.212275
0.659273 0.212275
0.659295 0.212275
0.659318 0.212275
0.65934 0.212275
0.659363 0.212275
0.659385 0.212275
0.659408 0.212275
0.65943 0.212275
0.659453 0.212275
0.659475 0.212275
0.659498 0.212275
0.65952 0.212275
0.659543 0.212275
0.659565 0.212275
